target_word,range,quarter,mean_projection,std_projection,median_projection,min_projection,max_projection,count,accuracy,total_sentences,correct_predictions
양육,range1,2019Q1,-0.0717044915687746,0.01811740371965392,-0.07243421673774719,-0.16592144966125488,0.00774043332785368,863,0.6530612244897959,882,576
연애,range1,2019Q1,-0.07327100569930146,0.018613489580749345,-0.07185450941324234,-0.16592144966125488,-0.009596687741577625,425,0.5431818181818182,440,239
출생아,range1,2019Q1,-0.05021752082442833,0.022228133296136033,-0.049662843346595764,-0.11044614017009735,0.01032335590571165,472,0.847457627118644,472,400
애들,range1,2019Q1,-0.09426883995771555,0.023762834653572016,-0.09016477689146996,-0.20987853407859802,-0.008088396862149239,406,0.45734597156398105,422,193
남성,range1,2019Q1,-0.07394159938832162,0.021508794666263372,-0.0762268714606762,-0.1877591907978058,0.01938820630311966,1724,0.5200905489530278,1767,919
내진,range1,2019Q1,-0.0839053819218452,0.008079985925525758,-0.0832018032670021,-0.12427492439746857,-0.03487014025449753,291,0.7,300,210
통계청,range1,2019Q1,-0.03187132124638138,0.025228760857052626,-0.02895239181816578,-0.10643818974494934,0.02471291273832321,361,0.9203296703296703,364,335
복지,range1,2019Q1,-0.04389486905713175,0.030176526445949557,-0.047948140650987625,-0.14039963483810425,0.02749822661280632,751,0.38428417653390745,929,357
가사,range1,2019Q1,-0.07011105990461966,0.020366118498066667,-0.0697137862443924,-0.16200338304042816,-0.0027887988835573196,386,0.5581395348837209,430,240
아동,range1,2019Q1,-0.06731932324100919,0.020233562172252223,-0.06923308968544006,-0.1393037736415863,0.01938820630311966,701,0.5161707632600259,773,399
출산률,range1,2019Q1,-0.05973570078455654,0.027574684863439405,-0.05947905033826828,-0.18185797333717346,0.015229547396302223,311,0.14603174603174604,315,46
태동검사,range1,2019Q1,-0.07831638091611692,0.007368488101341925,-0.07773574441671371,-0.1164827048778534,-0.052543602883815765,281,0.8070175438596491,285,230
산부인과,range1,2019Q1,-0.07670990861185334,0.016164866133344058,-0.0800025574862957,-0.15274614095687866,-0.008088396862149239,850,0.6264367816091954,870,545
돌봄,range1,2019Q1,-0.06442361108237514,0.018480536827749822,-0.06677649915218353,-0.12139046937227249,0.015516608022153378,328,0.6536144578313253,332,217
유도분만,range1,2019Q1,-0.08574881616616088,0.009789780463473466,-0.08535744249820709,-0.1430324912071228,-0.058276090770959854,297,0.7710437710437711,297,229
독박육아,range1,2019Q1,-0.07846901730674134,0.0213645799541377,-0.08074577152729034,-0.15451209247112274,0.012625622563064098,257,0.05514705882352941,272,15
주택,range1,2019Q1,-0.056726361812454544,0.01997414293420167,-0.05763045884668827,-0.1386832892894745,0.016433339565992355,504,0.6666666666666666,534,356
저출생,range1,2019Q1,-0.042121129210240076,0.0223259668565741,-0.039236605167388916,-0.16592144966125488,0.005805582739412785,266,0.0,270,0
합계출산율,range1,2019Q1,-0.06060656530208626,0.019629536131276083,-0.06443044170737267,-0.14211371541023254,0.010161221027374268,344,0.9563953488372093,344,329
가구,range1,2019Q1,-0.06157434125423056,0.022849752307492498,-0.06438951194286346,-0.12447980046272278,-0.0020275358110666275,595,0.5467075038284839,653,357
주거,range1,2019Q1,-0.0552069416552709,0.02725830222737467,-0.05186254903674126,-0.14489836990833282,0.015516608022153378,510,0.5612788632326821,563,316
출생신고,range1,2019Q1,-0.0742597599783268,0.012402620168309878,-0.07588924095034599,-0.1376715898513794,-0.00304997805505991,318,0.7767295597484277,318,247
맞벌이,range1,2019Q1,-0.06622429291077231,0.021015645208634283,-0.06864278018474579,-0.137080118060112,-0.0043407827615737915,301,0.6372549019607843,306,195
혼인신고,range1,2019Q1,-0.06863849538646333,0.014548853297950675,-0.07331592962145805,-0.13238973915576935,-0.01568809151649475,292,0.7226027397260274,292,211
집안일,range1,2019Q1,-0.07949245567634652,0.013740454316599775,-0.07902028411626816,-0.16348537802696228,-0.02524755895137787,301,0.35737704918032787,305,109
쌍둥이,range1,2019Q1,-0.0895138297473979,0.01701839403428323,-0.08901132643222809,-0.150699183344841,-0.03047722391784191,397,0.43276283618581907,409,177
촉진제,range1,2019Q1,-0.07970586607742841,0.014169486806620214,-0.08069688826799393,-0.19659407436847687,-0.026934834197163582,157,0.8404907975460123,163,137
이혼,range1,2019Q1,-0.06459539916864793,0.021061435895381883,-0.06588222086429596,-0.16592144966125488,-0.0062602669931948185,355,0.6011080332409973,361,217
모유,range1,2019Q1,-0.08858358514513914,0.015778478668010774,-0.08932493254542351,-0.1745985746383667,0.0015265373513102531,796,0.7980295566502463,812,648
어린이집,range1,2019Q1,-0.08226278762978452,0.01676438774566945,-0.0834449976682663,-0.16592144966125488,0.009056891314685345,482,0.6097560975609756,492,300
모유수유,range1,2019Q1,-0.08092384749400021,0.0133552218404266,-0.0807299092411995,-0.15510544180870056,-0.014503324404358864,481,0.5174537987679672,487,252
의사,range1,2019Q1,-0.07304327233184783,0.020875682980173938,-0.07407725602388382,-0.1490742564201355,0.011410483159124851,888,0.5742574257425742,1010,580
산후조리,range1,2019Q1,-0.07949596680673705,0.013159325623811762,-0.08007796481251717,-0.16437143087387085,0.0015265373513102531,688,0.44964539007092197,705,317
유치원,range1,2019Q1,-0.08067141759674996,0.01860801184463475,-0.08172689378261566,-0.14489692449569702,-0.0027887988835573196,220,0.5669642857142857,224,127
태아,range1,2019Q1,-0.08793977312432111,0.01610420996984638,-0.08888724446296692,-0.14160606265068054,-0.015908587723970413,837,0.3626882966396292,863,313
전문의,range1,2019Q1,-0.08023144676263541,0.0161004584602336,-0.08295759558677673,-0.12179547548294067,-0.008174676448106766,183,0.7091836734693877,196,139
젖,range1,2019Q1,-0.09119814834198556,0.014378807379159761,-0.09045201539993286,-0.16096794605255127,0.001526559703052044,999,0.3435948361469712,1007,346
산후조리원,range1,2019Q1,-0.07974377789434568,0.012172379938549607,-0.08183882385492325,-0.13839946687221527,-0.039012789726257324,484,0.6352459016393442,488,310
의학,range1,2019Q1,-0.05784663256502362,0.024092101574729262,-0.059244897216558456,-0.12578797340393066,0.02749820239841938,198,0.3659574468085106,235,86
아이들,range1,2019Q1,-0.09266507428777418,0.015472608354812884,-0.09137992560863495,-0.17499515414237976,-0.012299474328756332,1308,0.8282674772036475,1316,1090
태교,range1,2019Q1,-0.08215035754476017,0.018329043275334356,-0.08302012830972672,-0.15111574530601501,-0.01803087815642357,529,0.621268656716418,536,333
진료,range1,2019Q1,-0.07862329948831898,0.016066505206046633,-0.07984569668769836,-0.14863651990890503,0.02749820239841938,673,0.5187861271676301,692,359
소아과,range1,2019Q1,-0.07711675766950998,0.018484311619694667,-0.08021619915962219,-0.12897354364395142,-0.021778935566544533,195,0.0,199,0
출산,range1,2019Q2,-0.012171549376907209,0.021014114567684976,-0.015831912867724895,-0.17379578948020935,0.06491339206695557,11962,0.7982562363768467,12387,9888
육아,range1,2019Q2,-0.021195978413397785,0.021817360747063228,-0.021601545624434948,-0.17379578948020935,0.07194074988365173,8378,0.7103028912345113,8716,6191
아이,range1,2019Q2,-0.026962870037899423,0.0151391745593718,-0.02530146762728691,-0.17379578948020935,0.05307342857122421,5976,0.5151069737056998,6123,3154
아기,range1,2019Q2,-0.03226693944141361,0.01800561423803415,-0.03041185438632965,-0.15900270640850067,0.06010310724377632,5326,0.6818017366136034,5528,3769
임신,range1,2019Q2,-0.018854895061291548,0.017480862138330146,-0.019307687878608704,-0.12797428667545319,0.05339892953634262,5239,0.8,5335,4268
엄마,range1,2019Q2,-0.030459415749120797,0.018422356110212878,-0.0277782641351223,-0.15525612235069275,0.05307342857122421,3763,0.5362055541136777,3853,2066
결혼,range1,2019Q2,-0.01636433287577447,0.01733485416893046,-0.016202903352677822,-0.14951792359352112,0.06319622695446014,3586,0.7499312242090784,3635,2726
애,range1,2019Q2,-0.03881646911744968,0.02409132175917763,-0.03663654439151287,-0.17379578948020935,0.07196208834648132,4716,0.20716566158212132,5638,1168
남편,range1,2019Q2,-0.029519712176979768,0.018836985685712432,-0.02703502867370844,-0.1409342885017395,0.047227486968040466,2568,0.3954110898661568,2615,1034
신생아,range1,2019Q2,-0.029301341253917687,0.01948824158080834,-0.02945851907134056,-0.15900270640850067,0.0596182644367218,2398,0.6791075050709939,2465,1674
병원,range1,2019Q2,-0.021194079133205906,0.013438267851596155,-0.022278491407632828,-0.17247790098190308,0.06010310724377632,2287,0.5806995364517489,2373,1378
저출산,range1,2019Q2,0.0006643789641440417,0.022940169722711075,0.004866463132202625,-0.17379578948020935,0.06856083869934082,2134,0.8460829493087557,2170,1836
아빠,range1,2019Q2,-0.03258237049071829,0.020377084235543,-0.02909466251730919,-0.17379578948020935,0.05307342857122421,2005,0.4611324376199616,2084,961
지원,range1,2019Q2,-0.0049829490793248015,0.02085977434880316,-0.005948388017714024,-0.11872309446334839,0.062308236956596375,2649,0.7394489012905476,2867,2120
산모,range1,2019Q2,-0.02186076362696729,0.016371386991016788,-0.022816333919763565,-0.12400302290916443,0.059618253260850906,1935,0.41914357682619646,1985,832
정책,range1,2019Q2,-0.0019150937786585028,0.017590526067936724,-0.002118451986461878,-0.10067926347255707,0.06635889410972595,2012,0.792959703566466,2159,1712
개월,range1,2019Q2,-0.028212546327433512,0.01399954320870788,-0.030103925615549088,-0.09436272829771042,0.040476374328136444,878,0.5688643424231964,2897,1648
분만,range1,2019Q2,-0.02327828158870534,0.014826334430380462,-0.02452449779957533,-0.11442862451076508,0.047227486968040466,1302,0.6444723618090452,1592,1026
아가,range1,2019Q2,-0.033841166888736306,0.02144951647881548,-0.031714294105768204,-0.15606844425201416,0.06319624185562134,1557,0.15699006875477464,2618,411
자녀,range1,2019Q2,-0.022700885152152253,0.015743010780099945,-0.023739248514175415,-0.11189433187246323,0.04819795489311218,1531,0.5046670815183572,1607,811
임산부,range1,2019Q2,-0.02091677558902767,0.01901396731747023,-0.02229682169854641,-0.14118988811969757,0.050050511956214905,1414,0.5815554026152787,1453,845
돌,range1,2019Q2,-0.038530492729205765,0.02449195876063545,-0.037804342806339264,-0.17379578948020935,0.06420803815126419,3591,0.24590564654118796,4091,1006
둘째,range1,2019Q2,-0.027303893898729226,0.01804521077922444,-0.026100480929017067,-0.11506598442792892,0.04114953801035881,1363,0.638788752703677,1387,886
부모,range1,2019Q2,-0.023350638366022965,0.018697667848393728,-0.02294488437473774,-0.11945302784442902,0.05307342857122421,2264,0.3905525094896668,2371,926
인구,range1,2019Q2,0.002521668690707653,0.020536477900383505,0.004859689623117447,-0.15900270640850067,0.07194074988365173,1260,0.7900383141762453,1305,1031
조리원,range1,2019Q2,-0.02643539387246354,0.013103013027871256,-0.02597969491034746,-0.16373462975025177,0.04010932892560959,1258,0.6816793893129771,1310,893
부부,range1,2019Q2,-0.015741651433808193,0.019094968491993027,-0.017468237318098545,-0.1509413719177246,0.0596182644367218,1952,0.5102239532619279,2054,1048
가족,range1,2019Q2,-0.014819016180646556,0.02128861591725886,-0.017415331676602364,-0.14557123184204102,0.09733235836029053,2169,0.4340878828229028,2253,978
수유,range1,2019Q2,-0.02147759298548096,0.013070649103489523,-0.022097081877291203,-0.12922146916389465,0.06010310724377632,1178,0.7624084621643613,1229,937
첫째,range1,2019Q2,-0.03327159498725811,0.01599923062271123,-0.03178955987095833,-0.1034921333193779,0.04595120623707771,1028,0.7758620689655172,1044,810
정부,range1,2019Q2,-0.007617310515332495,0.020104261638525012,-0.01172389229759574,-0.1234576404094696,0.09733235836029053,1388,0.8076664425016813,1487,1201
애기,range1,2019Q2,-0.04132552679467561,0.01961134574689799,-0.038339365273714066,-0.17379578948020935,0.033223770558834076,1450,0.44481605351170567,1495,665
기저귀,range1,2019Q2,-0.027341337490557324,0.01296029260926993,-0.027157966047525406,-0.09809492528438568,0.047227486968040466,1009,0.7940613026819924,1044,829
출산율,range1,2019Q2,-0.005173978675435115,0.01952221781871964,-0.009535319171845913,-0.11612808704376221,0.07370196282863617,1004,0.717670286278381,1013,727
교육,range1,2019Q2,-0.007383084282654437,0.017906957090532156,-0.00888301432132721,-0.10297417640686035,0.06284388899803162,1223,0.6234153616703952,1341,836
분유,range1,2019Q2,-0.027432292273562642,0.014719711172195313,-0.026296409778296947,-0.10418735444545746,0.05877280235290527,898,0.7255965292841648,922,669
가정,range1,2019Q2,-0.011934501169142901,0.019136267373881403,-0.01321752229705453,-0.14553049206733704,0.05877280235290527,1364,0.5496872828353023,1439,791
검사,range1,2019Q2,-0.018944257557456805,0.012892518145301606,-0.020586932078003883,-0.10067926347255707,0.045843373984098434,1123,0.6878130217028381,1198,824
딸,range1,2019Q2,-0.03352496655186616,0.018844582697877227,-0.029213767498731613,-0.12652629613876343,0.04595120623707771,1494,0.3588917525773196,1552,557
여성,range1,2019Q2,-0.00886737914748406,0.01859579860965339,-0.010629618540406227,-0.10739649832248688,0.0596182644367218,2843,0.591283459162663,2914,1723
산후,range1,2019Q2,-0.0233608019844234,0.02002772649410856,-0.021732192486524582,-0.14851360023021698,0.04010932892560959,1559,0.4835103409726104,1789,865
휴직,range1,2019Q2,-0.009912584602807736,0.020180950653321116,-0.01322980597615242,-0.10475561022758484,0.05877280235290527,1115,0.8178664353859497,1153,943
육아휴직,range1,2019Q2,-0.017004420749103452,0.015308694832606242,-0.017942793667316437,-0.11548714339733124,0.046680040657520294,622,0.7814992025518341,627,490
젖병,range1,2019Q2,-0.02561854695614714,0.010514527788817495,-0.026570366695523262,-0.09702646732330322,0.022830935195088387,650,0.8414634146341463,656,552
태동,range1,2019Q2,-0.02456938333780272,0.012752788450851342,-0.025067277252674103,-0.11156325042247772,0.03001309558749199,640,0.7204968944099379,644,464
출생,range1,2019Q2,-0.0030599616776291754,0.01794027965017841,-0.0031423107720911503,-0.0854310467839241,0.05874722823500633,1477,0.588469184890656,1509,888
아들,range1,2019Q2,-0.03328208036913905,0.01909627279703611,-0.029505258426070213,-0.13387925922870636,0.06319622695446014,1244,0.3038961038961039,1540,468
혼인,range1,2019Q2,-0.00890406009517083,0.015719853712357887,-0.007905633188784122,-0.0941539853811264,0.05874722823500633,954,0.7628140703517587,995,759
초음파,range1,2019Q2,-0.02428061442681766,0.01478394314007388,-0.024676460772752762,-0.1056056022644043,0.04379361867904663,618,0.6518987341772152,632,412
부모님,range1,2019Q2,-0.02847213750024987,0.018680607789914015,-0.026362726464867592,-0.15591049194335938,0.03065674938261509,723,0.7,750,525
입원,range1,2019Q2,-0.020591980442121356,0.012457549495815972,-0.020174339413642883,-0.08328891545534134,0.04584335908293724,723,0.6666666666666666,738,492
진통,range1,2019Q2,-0.02596495584997567,0.013571297044761704,-0.02547323703765869,-0.11825741082429886,0.02469572052359581,643,0.6,665,399
태명,range1,2019Q2,-0.033699603154276885,0.018050434581129073,-0.028967024758458138,-0.15637236833572388,0.011631976813077927,514,0.6406844106463878,526,337
자연분만,range1,2019Q2,-0.024656549439383432,0.012659297695421524,-0.023686490952968597,-0.12189218401908875,0.03065674938261509,546,0.6489945155393053,547,355
제왕절개,range1,2019Q2,-0.022967326028438206,0.011166491391237775,-0.022681428119540215,-0.11856899410486221,0.011450198478996754,652,0.7251908396946565,655,475
통증,range1,2019Q2,-0.023800273273531118,0.011989376525519761,-0.02451179549098015,-0.09164609014987946,0.023275956511497498,567,0.7693602693602694,594,457
수술,range1,2019Q2,-0.02182408118274303,0.014647395913687567,-0.021704046055674553,-0.13200978934764862,0.040476374328136444,729,0.5570117955439057,763,425
생후,range1,2019Q2,-0.028499943853208892,0.019294922672283315,-0.026248931884765625,-0.11670468002557755,0.04099741205573082,475,0.9224489795918367,490,452
신혼부부,range1,2019Q2,-0.012157225183567362,0.01765004763063125,-0.012619703076779842,-0.11078698188066483,0.047227486968040466,544,0.7373188405797102,552,407
물티슈,range1,2019Q2,-0.02402255896937325,0.011398813556203802,-0.02582685463130474,-0.07402262091636658,0.03027248941361904,451,0.8100436681222707,458,371
이유식,range1,2019Q2,-0.02827430738355307,0.011917152027820697,-0.02766335755586624,-0.10440357029438019,0.019707463681697845,391,0.6926952141057935,397,275
